Event name,Customer ID,Screen,Time,Event ID,Device Info,OS,App Version
Click,8606526425,Pharmacy,2024-03-15 11:42:33,b944900b-d8dc-4b9f-b956-462fe77566c7,OnePlus One,Android,['6.0.48']
Click,8606526425,Search Medicine,2024-03-15 11:42:43,7546725d-c81c-45fd-a4ef-a6c01645af78,OnePlus One,Android,['6.0.48']
Input,8606526425,Medicine name,2024-03-15 11:43:03,3aa4c7ea-e48f-452f-983b-e3d86536ff28,OnePlus One,Android,['6.0.48']
Click,8606526425,Search,2024-03-15 11:43:33,92b9761b-ff86-4e52-ba41-6c952ea285fb,OnePlus One,Android,['6.0.48']
Click,8606526425,Add to cart,2024-03-15 11:44:13,af78856f-2043-40f6-b4e6-5e8344f25f01,OnePlus One,Android,['6.0.48']
Click,8606526425,Buy Now,2024-03-15 11:44:53,5dbb355b-95e3-4b71-b3ba-96e8a0e84b9d,OnePlus One,Android,['6.0.48']
Swipe back,8606526425,Home,2024-03-15 11:45:53,e90722ea-31ce-4c75-9170-60f443157140,OnePlus One,Android,['6.0.48']
Swipe,8606526425,App Kill,2024-03-15 11:46:03,013e782d-8658-46d7-88ff-66e3e6177267,OnePlus One,Android,['6.0.48']
Click,7932902040,App Launch,2024-03-15 11:43:22,217f9ca4-ec8f-4f97-be8f-3e281858008a,iPhone XR,IOS,['7.0.60']
Click,7932902040,Banner5,2024-03-15 11:43:32,28e5fb5a-0ec5-4526-a26d-8bdb4ff0002e,iPhone XR,IOS,['7.0.60']
Scroll,7932902040,Banner5,2024-03-15 11:43:42,6e56037a-ebca-45cb-8bf5-36c51f2707ce,iPhone XR,IOS,['7.0.60']
Swipe back,7932902040,Home,2024-03-15 11:44:02,7e55bfb2-7ec4-4a32-86cc-988e46e06fc6,iPhone XR,IOS,['7.0.60']
Swipe,7932902040,App Kill,2024-03-15 11:44:12,d82ccd27-d83e-462e-81f2-8851a7e36c6a,iPhone XR,IOS,['7.0.60']
Click,9001404543,App Launch,2024-03-15 11:46:38,6884f69b-28b9-4e54-a089-109d46ace084,Pixel 2 XL,Android,['7.0.60']
Click,9001404543,nonjio_no,2024-03-15 11:46:48,ac7e6f08-a830-4b3b-afad-27b394b18e23,Pixel 2 XL,Android,['7.0.60']
Click,9001404543,Port to Jio Number,2024-03-15 11:46:58,8aed3b30-6b03-4723-bc60-6283f4cee303,Pixel 2 XL,Android,['7.0.60']
Input,9001404543,number,2024-03-15 11:47:18,d4de6a76-e892-4d7f-8523-6b3349ee6045,Pixel 2 XL,Android,['7.0.60']
Input,9001404543,name,2024-03-15 11:47:48,5fbddd91-9df7-430a-b3de-d3b9539443ef,Pixel 2 XL,Android,['7.0.60']
Swipe back,9001404543,Home,2024-03-15 11:48:18,8cacf45e-82d3-46f2-875a-84e80bb46bea,Pixel 2 XL,Android,['7.0.60']
Swipe,9001404543,App Kill,2024-03-15 11:48:28,0cf95e7a-dcbf-4f43-a3cd-cda975b80e40,Pixel 2 XL,Android,['7.0.60']
Click,9818515286,App Launch,2024-03-15 11:46:39,6bca948f-95ed-431b-a86f-2a4239832f70,Pixel 4,Android,['7.0.03']
Click,9818515286,Bank,2024-03-15 11:46:49,17145c11-9fd0-491c-b898-e6d2199cdc56,Pixel 4,Android,['7.0.03']
Swipe back,9818515286,Home,2024-03-15 11:46:59,0b607c76-a03f-4f24-b6f4-27a8f900ba16,Pixel 4,Android,['7.0.03']
Swipe,9818515286,App Kill,2024-03-15 11:47:09,e907cc92-3d30-4ec6-9a90-24cbfe92c8de,Pixel 4,Android,['7.0.03']
Click,9020316766,App Launch,2024-03-15 11:47:50,21381a9b-eb98-4803-82c3-8fc562e174de,OnePlus 2,Android,['7.0.47']
Click,9020316766,Banner5,2024-03-15 11:48:00,adb47277-b98b-4b2c-b238-84ebf8db2d5c,OnePlus 2,Android,['7.0.47']
Scroll,9020316766,Banner5,2024-03-15 11:48:10,704b4b81-ee18-4df7-8198-9c2e52c20d13,OnePlus 2,Android,['7.0.47']
Swipe back,9020316766,Home,2024-03-15 11:48:30,61053f43-0d93-4953-a37d-8e0d5012a434,OnePlus 2,Android,['7.0.47']
Swipe,9020316766,App Kill,2024-03-15 11:48:40,bbd9265f-a9fa-467e-968e-4d7377a9e7ca,OnePlus 2,Android,['7.0.47']
Click,7374445672,App Launch,2024-03-15 11:50:55,7d0fbece-ad19-4b03-ace0-3f9be5206c0c,iPhone 6S,IOS,['6.0.48']
Click,7374445672,Banner5,2024-03-15 11:51:05,648a3403-e0dd-4081-85d3-6ad029d0524e,iPhone 6S,IOS,['6.0.48']
Scroll,7374445672,Banner5,2024-03-15 11:51:15,ad3090bd-fba5-43a2-af0e-c613be365a31,iPhone 6S,IOS,['6.0.48']
Swipe back,7374445672,Home,2024-03-15 11:51:35,881828a2-39c1-44c6-a77a-8d8824f8fb03,iPhone 6S,IOS,['6.0.48']
Swipe,7374445672,App Kill,2024-03-15 11:51:45,187c6336-9882-4286-b75c-8296c2b28220,iPhone 6S,IOS,['6.0.48']
Click,7058481965,App Launch,2024-03-15 11:51:05,e20379a1-7cbb-45da-872a-2454416939bc,Pixel 6 Pro,Android,['5.0.28']
Click,7058481965,JioStore,2024-03-15 11:51:15,583969f4-e000-461c-877c-b77ca5948222,Pixel 6 Pro,Android,['5.0.28']
Click,7058481965,Product Choosen,2024-03-15 11:51:25,240e0b94-c2f3-4d7f-a383-2b740e95cba7,Pixel 6 Pro,Android,['5.0.28']
Click,7058481965,Buy Now,2024-03-15 11:51:45,6db00948-51fe-4568-91b8-d1e4c465797c,Pixel 6 Pro,Android,['5.0.28']
Swipe back,7058481965,Home,2024-03-15 11:52:45,ddc3841a-7017-46e2-a88a-a0aa7dfa101c,Pixel 6 Pro,Android,['5.0.28']
Swipe,7058481965,App Kill,2024-03-15 11:52:55,b3de5f96-ba78-43d1-a348-80eecc859e9a,Pixel 6 Pro,Android,['5.0.28']
Click,8972303379,App Launch,2024-03-15 11:55:23,2073c342-1601-45c4-95e5-0e62ee430787,iPhone XR,IOS,['6.0.04']
Click,8972303379,port_no,2024-03-15 11:55:33,04c53b8a-4fae-4ff7-8604-9e93ad70dd38,iPhone XR,IOS,['6.0.04']
Swipe back,8972303379,Home,2024-03-15 11:55:43,7da1db91-05ee-4522-bba8-98c00c088a6d,iPhone XR,IOS,['6.0.04']
Swipe,8972303379,App Kill,2024-03-15 11:55:53,3a14668b-110c-4866-becf-ce07f0904d51,iPhone XR,IOS,['6.0.04']
Click,8079663634,App Launch,2024-03-15 11:55:40,8695d304-acb2-4880-89fc-849cbb64603e,Pixel 6,Android,['7.0.47']
Click,8079663634,UPI,2024-03-15 11:55:50,f9bc0260-7707-42b7-a90c-6055b2605d87,Pixel 6,Android,['7.0.47']
Scroll,8079663634,UPI,2024-03-15 11:56:00,998b7bf8-d4fd-48b5-8a63-79d3ed3a73b3,Pixel 6,Android,['7.0.47']
Click,8079663634,Send Money,2024-03-15 11:56:20,d27f9a14-1553-41c3-b2e1-8e6e4bbd4b85,Pixel 6,Android,['7.0.47']
Input,8079663634,Account number,2024-03-15 11:56:40,a472969a-c560-4e30-8e7f-4c25861b87c4,Pixel 6,Android,['7.0.47']
Input,8079663634,IFSC code,2024-03-15 11:57:10,8165d49f-35fd-49d5-9296-954a04585201,Pixel 6,Android,['7.0.47']
Input,8079663634,Amount,2024-03-15 11:57:40,643a8c56-d48a-4c16-a22d-8842814bbf69,Pixel 6,Android,['7.0.47']
Click,8079663634,proceed,2024-03-15 11:58:10,280c6e03-47ce-40e3-8215-1aec98ee0b77,Pixel 6,Android,['7.0.47']
Swipe back,8079663634,Home,2024-03-15 11:59:10,e9b5a3eb-5d1f-47aa-9263-cfa6ee858af7,Pixel 6,Android,['7.0.47']
Swipe,8079663634,App Kill,2024-03-15 11:59:20,db661fad-919a-48d7-94ad-3d50287854e5,Pixel 6,Android,['7.0.47']
Click,8615954830,App Launch,2024-03-15 11:57:22,11e1cc79-fbed-436b-b830-af103caa291b,iPhone XS Max,IOS,['7.0.25']
Click,8615954830,Music,2024-03-15 11:57:32,8ba990b9-0340-466f-a7de-8edd5bbafd70,iPhone XS Max,IOS,['7.0.25']
Scroll,8615954830,Music,2024-03-15 11:57:42,8274bed3-1f18-4207-9ee7-886cd89df622,iPhone XS Max,IOS,['7.0.25']
Click,8615954830,Music choosen,2024-03-15 11:58:02,6af51f4d-9d36-44e7-897d-3f7879e8caf8,iPhone XS Max,IOS,['7.0.25']
Click,8615954830,Play,2024-03-15 11:58:22,ec0e6dd7-265b-4d8c-9d92-dba3ae1719ea,iPhone XS Max,IOS,['7.0.25']
Swipe,8615954830,App running in background,2024-03-15 11:58:42,a20756e5-f2c3-44f1-81c4-7d794517970a,iPhone XS Max,IOS,['7.0.25']
Click,8615954830,app launch,2024-03-15 11:58:52,a082fe7b-f332-4d55-be67-7f1f004f83fb,iPhone XS Max,IOS,['7.0.25']
Click,8615954830,pause,2024-03-15 11:59:02,338b8ffe-d854-46bd-85b5-6db9d21a5f59,iPhone XS Max,IOS,['7.0.25']
Swipe,8615954830,App Kill,2024-03-15 11:59:12,9bd2cf23-b111-4d88-8364-d37ecd30beac,iPhone XS Max,IOS,['7.0.25']
Click,8459209137,App Launch,2024-03-15 11:58:10,7c9e7484-27c0-44f3-915d-304e9d4fac1b,Galaxy Note10,Android,['7.0.03']
Click,8459209137,Banner4,2024-03-15 11:58:20,7274d0fb-3814-4db7-aa7c-ae16f2eef787,Galaxy Note10,Android,['7.0.03']
Scroll,8459209137,Banner4,2024-03-15 11:58:30,16c441eb-3d3b-44ee-b209-c0303c7bf611,Galaxy Note10,Android,['7.0.03']
Swipe back,8459209137,Home,2024-03-15 11:58:50,e8e316f1-15f3-41ab-ad21-de3590cbfce3,Galaxy Note10,Android,['7.0.03']
Swipe,8459209137,App Kill,2024-03-15 11:59:00,c0b28be1-711b-4dfd-8fa2-bc539751c81f,Galaxy Note10,Android,['7.0.03']
Click,7848510572,App Launch,2024-03-15 12:06:26,9c525528-0671-4729-a278-79c643c8cd8c,Motorola Moto series,Android,['7.0.01']
Click,7848510572,Banner9,2024-03-15 12:06:36,98f6feeb-0360-4b54-9cc0-898878586cec,Motorola Moto series,Android,['7.0.01']
Scroll,7848510572,Banner9,2024-03-15 12:06:46,86132a69-bc76-4ec6-bbb8-20c58bb8e027,Motorola Moto series,Android,['7.0.01']
Swipe back,7848510572,Home,2024-03-15 12:07:06,d2798776-9416-4bcd-9c9e-a1a3c667337c,Motorola Moto series,Android,['7.0.01']
Swipe,7848510572,App Kill,2024-03-15 12:07:16,8006b631-73b1-48d5-b363-f8d54c86ba20,Motorola Moto series,Android,['7.0.01']
Click,8954828095,App Launch,2024-03-15 12:08:00,be974368-dc32-42dd-bd03-091059836a6e,Galaxy J series,Android,['7.0.25']
Click,8954828095,Movies,2024-03-15 12:08:10,98100614-6980-4626-a06f-e74628e2d5c2,Galaxy J series,Android,['7.0.25']
Scroll,8954828095,Movies,2024-03-15 12:08:20,7c52ecda-67ca-4d88-859e-c5fd6715e880,Galaxy J series,Android,['7.0.25']
Click,8954828095,Movie Choosen,2024-03-15 12:08:40,59a75d59-a85e-42e7-a2cd-9b1b8a5dc44c,Galaxy J series,Android,['7.0.25']
Click,8954828095,Play,2024-03-15 12:09:00,d5642bdf-6440-422f-92de-24e29cfbbc5c,Galaxy J series,Android,['7.0.25']
Swipe back,8954828095,Home,2024-03-15 12:10:00,23d53e19-537a-4b92-8838-adcc7c2e2b6d,Galaxy J series,Android,['7.0.25']
Swipe,8954828095,App Kill,2024-03-15 12:10:10,1e70fa8b-d04a-44cb-85c6-2a18a9b18a59,Galaxy J series,Android,['7.0.25']
Click,8965965038,App Launch,2024-03-15 12:09:26,936c8991-d21c-4a7e-82da-0e6f5e1815b9,Pixel XL,Android,['7.0.57']
Click,8965965038,Shop,2024-03-15 12:09:36,be4eb6cd-ac06-4fa4-b152-96855dafdd37,Pixel XL,Android,['7.0.57']
Scroll,8965965038,Shop,2024-03-15 12:09:46,2add6583-8c10-466f-8f4b-4aa237f4a98a,Pixel XL,Android,['7.0.57']
Swipe back,8965965038,Home,2024-03-15 12:10:06,b4e7f06c-0764-4faf-a570-169cb9202ff0,Pixel XL,Android,['7.0.57']
Swipe,8965965038,App Kill,2024-03-15 12:10:16,d3f8bb48-945e-4f8f-8d78-f1d5c725b2f9,Pixel XL,Android,['7.0.57']
Click,7399725422,App Launch,2024-03-15 12:13:20,cad9a715-cbe2-4740-867a-18f54477c3be,iPhone 15 Pro,IOS,['7.0.25']
Click,7399725422,getjofiber,2024-03-15 12:13:30,5c2e1490-1141-4059-b4a9-21cbbbe768af,iPhone 15 Pro,IOS,['7.0.25']
Click,7399725422,Book your Fiber Today,2024-03-15 12:13:40,941862e1-4507-4c98-a686-bd6eb94ba471,iPhone 15 Pro,IOS,['7.0.25']
Input,7399725422,number,2024-03-15 12:14:00,963eab1b-24d9-4a05-8ae7-558de426605d,iPhone 15 Pro,IOS,['7.0.25']
Input,7399725422,name,2024-03-15 12:14:30,3d16392c-e4b0-434a-966f-53cd82de4273,iPhone 15 Pro,IOS,['7.0.25']
Input,7399725422,address,2024-03-15 12:15:00,ecea3c66-6af3-4b76-b307-169cca102620,iPhone 15 Pro,IOS,['7.0.25']
Click,7399725422,Book,2024-03-15 12:15:30,38d96080-fe28-484a-979b-d19380ae39df,iPhone 15 Pro,IOS,['7.0.25']
Swipe back,7399725422,Home,2024-03-15 12:16:00,2c56747b-9495-4ff6-9b88-543213fb0132,iPhone 15 Pro,IOS,['7.0.25']
Swipe,7399725422,App Kill,2024-03-15 12:16:10,07c67079-7b3d-415e-b01f-c20495f17ab1,iPhone 15 Pro,IOS,['7.0.25']
Click,7057741886,App Launch,2024-03-15 12:14:58,cc4d9229-91b2-42be-99a6-ead0a6183a73,Pixel 8 Pro,Android,['7.0.47']
Click,7057741886,getjofiber,2024-03-15 12:15:08,0857a641-746c-4cee-a16c-e938d96577a0,Pixel 8 Pro,Android,['7.0.47']
Click,7057741886,Book your Fiber Today,2024-03-15 12:15:18,3862cf70-ee81-42b1-b058-2d5573ca9c4a,Pixel 8 Pro,Android,['7.0.47']
Input,7057741886,number,2024-03-15 12:15:38,8337f9bf-5c7a-4e8c-85b4-660096f9d781,Pixel 8 Pro,Android,['7.0.47']
Input,7057741886,name,2024-03-15 12:16:08,ef6e1a36-916f-4151-a43d-7037291beae2,Pixel 8 Pro,Android,['7.0.47']
Input,7057741886,address,2024-03-15 12:16:38,6539ae2d-71d5-43db-bfbe-b14b981f4301,Pixel 8 Pro,Android,['7.0.47']
Click,7057741886,Book,2024-03-15 12:17:08,31ec5e05-279d-4c28-b982-39592e1b7f12,Pixel 8 Pro,Android,['7.0.47']
Swipe back,7057741886,Home,2024-03-15 12:17:38,b56f74d9-2e57-4b66-a126-9c6015d1cd87,Pixel 8 Pro,Android,['7.0.47']
Swipe,7057741886,App Kill,2024-03-15 12:17:48,30ccd5d5-402d-4d9b-9fa5-a6179d0264f3,Pixel 8 Pro,Android,['7.0.47']
Click,8658538395,App Launch,2024-03-15 12:19:23,e6446e3c-9ab1-41c6-9b7c-ba2ab799b34a,Sony Xperia series,Android,['7.0.25']
Click,8658538395,getjofiber,2024-03-15 12:19:33,14ddf2ec-3bd5-434c-a336-08b45ef2ac86,Sony Xperia series,Android,['7.0.25']
Swipe back,8658538395,Home,2024-03-15 12:19:43,c9dc68a9-1211-44c0-a47b-66d3188391e1,Sony Xperia series,Android,['7.0.25']
Swipe,8658538395,App Kill,2024-03-15 12:19:53,539f30d0-cda2-44e6-8b67-dfeb5bea736b,Sony Xperia series,Android,['7.0.25']
Click,9452008419,App Launch,2024-03-15 12:20:17,0b193cfe-1332-4a07-b4d6-29ed2efdb23d,LG G series,Android,['6.0.11']
Click,9452008419,bookfiber,2024-03-15 12:20:27,c57de4e4-d8e1-48e2-998a-6d5328f2f93f,LG G series,Android,['6.0.11']
Swipe back,9452008419,Home,2024-03-15 12:20:37,bab54611-c73d-4019-adf8-0b5e5cc72ac3,LG G series,Android,['6.0.11']
Swipe,9452008419,App Kill,2024-03-15 12:20:47,b4f399cc-5734-4bea-93c2-db7ef86aba46,LG G series,Android,['6.0.11']
Click,8019179481,App Launch,2024-03-15 12:20:39,ac4fe501-ee23-41c1-84f0-865cf739664f,iPhone 11 Pro,IOS,['6.0.48']
Click,8019179481,TV,2024-03-15 12:20:49,e8080e76-314c-4e1a-bd8e-1409e9a61f5a,iPhone 11 Pro,IOS,['6.0.48']
Scroll,8019179481,TV,2024-03-15 12:20:59,336cfac4-5dd6-4b8c-bcfc-e1bc9027f6f6,iPhone 11 Pro,IOS,['6.0.48']
Scroll,8019179481,TV,2024-03-15 12:21:19,1d36bcba-fca7-4650-a6dd-0707b828cc46,iPhone 11 Pro,IOS,['6.0.48']
Click,8019179481,Check out,2024-03-15 12:21:39,5c667cf8-7f0b-413d-94ce-852c05175133,iPhone 11 Pro,IOS,['6.0.48']
Scroll,8019179481,TV,2024-03-15 12:22:19,944b9b19-73a2-46bb-b99b-33963ce91c91,iPhone 11 Pro,IOS,['6.0.48']
Swipe back,8019179481,Home,2024-03-15 12:22:39,0587351b-5076-4dee-840e-a3b79ea64543,iPhone 11 Pro,IOS,['6.0.48']
Swipe,8019179481,App Kill,2024-03-15 12:22:49,e8eb531d-3acf-4e67-9819-8a334e6bafd9,iPhone 11 Pro,IOS,['6.0.48']
Click,8014541278,App Launch,2024-03-15 12:22:05,e551b96c-e59c-4639-9220-20fd9fbcfeb5,Redmi series,Android,['7.0.25']
Click,8014541278,Banner8,2024-03-15 12:22:15,19279345-7c8e-4d93-8a5d-c2e4345ee3d5,Redmi series,Android,['7.0.25']
Scroll,8014541278,Banner8,2024-03-15 12:22:25,912d0a1f-18f2-4974-abfd-3ca0b77b97b0,Redmi series,Android,['7.0.25']
Swipe back,8014541278,Home,2024-03-15 12:22:45,15fa1d54-279d-4723-9f1b-ec4c19472632,Redmi series,Android,['7.0.25']
Swipe,8014541278,App Kill,2024-03-15 12:22:55,4af7017a-a5d7-44bd-89c4-501c7aa42b3e,Redmi series,Android,['7.0.25']
Click,9864645375,App Launch,2024-03-15 12:22:39,3a5a5c13-ef1c-4b02-9e91-871f5dd49c0a,iPhone 12 Pro Max,IOS,['7.0.03']
Click,9864645375,porttojio,2024-03-15 12:22:49,cac66a3c-aa60-4a4a-955c-4620c7eef5fc,iPhone 12 Pro Max,IOS,['7.0.03']
Swipe back,9864645375,Home,2024-03-15 12:22:59,c74ae186-bd40-46ec-9deb-d2ac17aa9d34,iPhone 12 Pro Max,IOS,['7.0.03']
Swipe,9864645375,App Kill,2024-03-15 12:23:09,982796e5-05ba-45ea-9f35-05cf8a49c2f7,iPhone 12 Pro Max,IOS,['7.0.03']
Click,9496243392,App Launch,2024-03-15 12:23:50,468e64a0-78d3-4a90-b780-ff1ee3871991,Pixel 3a XL,Android,['7.0.57']
Click,9496243392,nonjio_no,2024-03-15 12:24:00,1abba90e-8f4d-4505-bd40-66c950b57e8b,Pixel 3a XL,Android,['7.0.57']
Click,9496243392,Port to Jio Number,2024-03-15 12:24:10,629fff3c-c944-4a3b-91e9-804c315b7d88,Pixel 3a XL,Android,['7.0.57']
Input,9496243392,number,2024-03-15 12:24:30,1d786237-0141-450e-aab8-37dae67ea4d4,Pixel 3a XL,Android,['7.0.57']
Input,9496243392,name,2024-03-15 12:25:00,6bf3e29c-dd77-4e7d-9769-bd29e9573999,Pixel 3a XL,Android,['7.0.57']
Swipe back,9496243392,Home,2024-03-15 12:25:30,4e264a65-d675-4ce8-91c1-c4d3ed14020e,Pixel 3a XL,Android,['7.0.57']
Swipe,9496243392,App Kill,2024-03-15 12:25:40,e075b3c7-a9f4-457a-b5fb-5fd4d5b6e326,Pixel 3a XL,Android,['7.0.57']
Click,7630595545,App Launch,2024-03-15 12:24:23,f47cc3ab-a358-4048-96b2-b5bcfecc9aff,HTC One series,Android,['7.0.57']
Click,7630595545,Pharmacy,2024-03-15 12:24:33,247cf244-ef67-4787-97dc-5bc9942559e2,HTC One series,Android,['7.0.57']
Swipe back,7630595545,Home,2024-03-15 12:24:43,5e22459b-cfc5-489c-a4ad-2eec085fca6a,HTC One series,Android,['7.0.57']
Swipe,7630595545,App Kill,2024-03-15 12:24:53,cba9ac17-d753-4903-bf3c-3c860656e0f5,HTC One series,Android,['7.0.57']
Click,7215014877,App Launch,2024-03-15 12:24:36,aa3d1d43-260b-49ca-9884-df5d20272605,Pixel 3 XL,Android,['7.0.57']
Click,7215014877,UPI,2024-03-15 12:24:46,0b6005ae-9967-4ef7-8699-36e879f44396,Pixel 3 XL,Android,['7.0.57']
Scroll,7215014877,UPI,2024-03-15 12:24:56,9e082082-b2d4-4c3d-a053-9d05ff6286da,Pixel 3 XL,Android,['7.0.57']
Swipe back,7215014877,Home,2024-03-15 12:25:16,406046f6-4503-4f54-b627-35c50bdef6f1,Pixel 3 XL,Android,['7.0.57']
Swipe,7215014877,App Kill,2024-03-15 12:25:26,757a4b6c-90aa-409f-8176-3e63bb3531b6,Pixel 3 XL,Android,['7.0.57']
Click,7478129945,App Launch,2024-03-15 12:33:26,fbcda57e-480c-48ba-a65a-3d3e514d2608,Pixel 3a,Android,['7.0.01']
Click,7478129945,JioStore,2024-03-15 12:33:36,85f71113-a66b-446f-8bac-e5592afb1feb,Pixel 3a,Android,['7.0.01']
Click,7478129945,Product Choosen,2024-03-15 12:33:46,e96ae005-2639-487a-9987-82b345ee35ff,Pixel 3a,Android,['7.0.01']
Click,7478129945,Buy Now,2024-03-15 12:34:06,c112a9c7-adb2-4502-aa2a-160263020bcc,Pixel 3a,Android,['7.0.01']
Swipe back,7478129945,Home,2024-03-15 12:35:06,df4ea414-03c2-488e-aa4f-6f0d08925684,Pixel 3a,Android,['7.0.01']
Swipe,7478129945,App Kill,2024-03-15 12:35:16,4230503b-ffd0-4a96-85da-af471d7cc786,Pixel 3a,Android,['7.0.01']
Click,7243525765,App Launch,2024-03-15 12:34:37,c124d490-17da-4705-b2af-a541551315d9,LG V series ,Android,['7.0.57']
Click,7243525765,play&Win,2024-03-15 12:34:47,8ef33844-0800-48d9-8bab-bae4b65f41b7,LG V series ,Android,['7.0.57']
Click,7243525765,Spin wheel,2024-03-15 12:34:57,86ba22e8-393c-4607-8310-2ba36c6f80e7,LG V series ,Android,['7.0.57']
Click,7243525765,Spin,2024-03-15 12:35:17,233f0f9b-037d-41f5-a7fe-6467cc7956db,LG V series ,Android,['7.0.57']
Click,7243525765,Claim prize,2024-03-15 12:35:37,a88c5a05-e2e9-48e4-a234-0ad699011339,LG V series ,Android,['7.0.57']
Swipe back,7243525765,Home,2024-03-15 12:36:17,b6b9ddb4-6580-4501-bdf7-bd2e104c05fa,LG V series ,Android,['7.0.57']
Swipe,7243525765,App Kill,2024-03-15 12:36:27,7cbaa893-cca8-49fc-9bf3-1742a45ac7ff,LG V series ,Android,['7.0.57']
Click,7440925354,App Launch,2024-03-15 12:42:06,870e071d-ae0b-40bc-83c5-e433a68e8928,Pixel 7 Pro,Android,['7.0.25']
Click,7440925354,play&Win,2024-03-15 12:42:16,ae53182d-467e-499b-a38e-7a0ce44a92eb,Pixel 7 Pro,Android,['7.0.25']
Click,7440925354,Spin wheel,2024-03-15 12:42:26,504ceb9d-c518-40de-94dd-e5d5a1246116,Pixel 7 Pro,Android,['7.0.25']
Click,7440925354,Spin,2024-03-15 12:42:46,25ea3ec4-d8b2-45da-a19f-e4742f91f10f,Pixel 7 Pro,Android,['7.0.25']
Click,7440925354,Claim prize,2024-03-15 12:43:06,803c0097-1acc-4d01-ad06-4e206f9407ad,Pixel 7 Pro,Android,['7.0.25']
Swipe back,7440925354,Home,2024-03-15 12:43:46,494d7d4d-4a91-4352-87d0-016dd387a707,Pixel 7 Pro,Android,['7.0.25']
Swipe,7440925354,App Kill,2024-03-15 12:43:56,6b6b1c2f-56de-4318-a3bd-f26f9c2c0da7,Pixel 7 Pro,Android,['7.0.25']
Click,7903892830,App Launch,2024-03-15 12:43:39,a2947c50-e41d-42d1-b1f0-6952683cc7d9,OnePlus 2,Android,['7.0.25']
Click,7903892830,play&Win,2024-03-15 12:43:49,eaf1c917-412c-4ea3-9cac-42dfb139a877,OnePlus 2,Android,['7.0.25']
Click,7903892830,Spin wheel,2024-03-15 12:43:59,7665f56c-5047-42dc-b922-f86c20845877,OnePlus 2,Android,['7.0.25']
Click,7903892830,Spin,2024-03-15 12:44:19,41ad7bb3-b306-4549-87cd-1d6404ffbb21,OnePlus 2,Android,['7.0.25']
Click,7903892830,Claim prize,2024-03-15 12:44:39,640d23ba-52a3-4541-a512-8b757729f170,OnePlus 2,Android,['7.0.25']
Swipe back,7903892830,Home,2024-03-15 12:45:19,bcba6d13-4fdb-4472-a280-f22687405b2d,OnePlus 2,Android,['7.0.25']
Swipe,7903892830,App Kill,2024-03-15 12:45:29,f40ff0b6-655b-44a0-b581-65e6b9f377d0,OnePlus 2,Android,['7.0.25']
Click,7529307752,App Launch,2024-03-15 12:45:21,94ddf58d-7535-477e-b9c3-7ef1ddfa1350,iPhone 14 Pro Max,IOS,['6.0.48']
Click,7529307752,Music,2024-03-15 12:45:31,c809bde2-f604-45e7-a266-ff7894937bd7,iPhone 14 Pro Max,IOS,['6.0.48']
Scroll,7529307752,Music,2024-03-15 12:45:41,609be58a-4dfd-46ae-aa46-b400706c95ee,iPhone 14 Pro Max,IOS,['6.0.48']
Click,7529307752,Music choosen,2024-03-15 12:46:01,916a7e0d-39d2-491f-a16e-14c7e6657766,iPhone 14 Pro Max,IOS,['6.0.48']
Click,7529307752,Play,2024-03-15 12:46:21,a39aee92-4d68-4a73-a0a7-b517c0901cad,iPhone 14 Pro Max,IOS,['6.0.48']
Swipe,7529307752,App running in background,2024-03-15 12:46:41,271b4981-fdb9-42c5-a19f-b867f2ad6cf5,iPhone 14 Pro Max,IOS,['6.0.48']
Click,7529307752,app launch,2024-03-15 12:46:51,08ba681e-4f4f-42e8-ba7e-44f997f6373a,iPhone 14 Pro Max,IOS,['6.0.48']
Click,7529307752,pause,2024-03-15 12:47:01,a2b8c02e-1a4a-407c-810d-3c6b96632b5e,iPhone 14 Pro Max,IOS,['6.0.48']
Swipe,7529307752,App Kill,2024-03-15 12:47:11,7cb979d2-7bc3-44dc-9625-2450d2d6e9ce,iPhone 14 Pro Max,IOS,['6.0.48']
Click,7634996819,App Launch,2024-03-15 12:45:47,f33a6d0d-5cf8-44ed-97b4-b36618d6dc99,Redmi series,Android,['7.0.57']
Click,7634996819,getjofiber,2024-03-15 12:45:57,842dd700-6649-4fc8-8127-c131fae332bb,Redmi series,Android,['7.0.57']
Click,7634996819,Book your Fiber Today,2024-03-15 12:46:07,37fbab38-dd8d-4c32-bec9-e9c06ee61919,Redmi series,Android,['7.0.57']
Input,7634996819,number,2024-03-15 12:46:27,d724fd5b-bbb3-4370-9bd7-74ee45900322,Redmi series,Android,['7.0.57']
Input,7634996819,name,2024-03-15 12:46:57,8a668fa9-d370-41e7-9e41-d2d3260df762,Redmi series,Android,['7.0.57']
Input,7634996819,address,2024-03-15 12:47:27,75061762-dece-4ba0-aea2-0de30ac45823,Redmi series,Android,['7.0.57']
Click,7634996819,Book,2024-03-15 12:47:57,feb1d1ba-355a-4ac6-9d8b-75a1f4bab158,Redmi series,Android,['7.0.57']
Swipe back,7634996819,Home,2024-03-15 12:48:27,0bd23291-b44b-4207-8d7c-a6732a61a0a4,Redmi series,Android,['7.0.57']
Swipe,7634996819,App Kill,2024-03-15 12:48:37,85d22391-2f85-4ac6-8c39-05adb15090be,Redmi series,Android,['7.0.57']
Click,8200581109,App Launch,2024-03-15 12:46:21,9c27a6af-4667-4a50-9c04-d55685811c54,OnePlus 12,Android,['7.0.47']
